category,city,Day,Delivery slot:,email_id,from,mapped_brands,Month,order_id,ordered_on,payment_mode,Placed on:,platform,postal_code,promotion_applied:,seller,user_code,Actual amount paid,Amazon Pay balance:,amount,Amount Paid,amount_order,Bank discount,Cart discount,Contribution,coupon_discount,Credit availed from bigbasket Wallet:,Debit applied from bigbasket Wallet:,Gift Wrap:,Loyalty Points Used,Myntra Credit*,Number of Records,offer_discount,Order Savings,payment_pending,quantity,saving,Service Fee,Shipping_and_Handling_charges,sno,sub _total,tax,time,Total saved,Total Savings:,Wallet used,You Paid
Electronics,Nagar,Tuesday,,118772,auto-confirm@amazon.in,aboutthefit,10,171-5841597-6663554,22-10-2019 05:00:59 pm,,,Amazon,452005,,CONCEPT KART®,ctaqsdm4,0,0,1449,0,1312.35,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1449,0,17,0,0,0,0
Electronics,,Tuesday,,31798,auto-confirm@amazon.in,powerdeals,12,171-5845200-3483538,03-12-2019 04:28:30 am,,,Amazon,110019,,Tirupati e-Store,csw2kone,0,0,298,0,298,0,0,,0,0,0,0,0,0,1,0,,298,1,0,0,0,,298,0,4,0,0,0,0
Apparel & Accessories,Obra,Monday,,87204,auto-confirm@amazon.in,puma,10,171-5873344-9060356,21-10-2019 07:55:31 am,,,Amazon,231219,,Cloudtail India,cslrthne,0,0,3499,0,3149.1,0,0,,38.1,0,0,0,0,0,1,0,,0,1,0,0,40,,3499,0,7,38.1,0,0,0
Hardware,,Wednesday,,25116,auto-confirm@amazon.in,,9,171-5896319-7465908,25-09-2019 01:28:19 pm,,,Amazon,401208,,Electronic Spices,crkqhvzg,0,0,69,0,148,0,0,,0,0,0,0,0,0,1,0,,148,1,0,0,79,,69,0,13,0,0,0,0
Apparel & Accessories,,Saturday,,1372,auto-confirm@amazon.in,redux,10,171-5900107-5373937,26-10-2019 01:28:56 pm,,,Amazon,626101,,Redux Store,csl92ezv,0,0,261,0,301,0,0,,0,0,0,0,0,0,1,0,,301,1,0,0,40,,261,0,13,0,0,0,0
Electronics,,Friday,,4881,auto-confirm@amazon.in,wow imagine,11,171-5908344-8403520,01-11-2019 02:27:04 pm,,,Amazon,570019,,ImagineDesign,crjdgu9c,0,0,129,0,179,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,50,,129,0,14,0,0,0,0
Electronics,,Tuesday,,19105,auto-confirm@amazon.in,galaxy,7,171-5912024-4513900,16-07-2019 07:56:45 pm,,,Amazon,334001,,Shop De World,cs5cen43,0,0,219,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,219,0,19,0,0,0,0
Baby & Toddler,,Sunday,,17994,auto-confirm@amazon.in,r for rabbit,10,171-5927909-4220363,13-10-2019 10:51:40 am,,,Amazon,416416,,The Baby world,cszipd8m,0,0,3299,0,2969.1,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,3299,0,10,0,0,0,0
Electronics,,Thursday,,24540,auto-confirm@amazon.in,valueactive,8,171-5934660-7813954,22-08-2019 06:25:06 pm,,,Amazon,560068,,Biswas Enterprisess,cs04ri9u,0,0,799,0,799,0,0,,0,0,0,0,0,0,1,0,,799,1,0,0,0,,799,0,18,0,0,0,0
Electronics,,Wednesday,,1015,auto-confirm@amazon.in,valueactive accessories for all,10,171-5948537-5368331,30-10-2019 08:11:56 am,,,Amazon,173229,,Biswas Enterprisess,cs8tztrr,0,0,299,0,339,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,299,0,8,0,0,0,0
Baby & Toddler,,Monday,,169809,auto-confirm@amazon.in,huggies,5,171-5952610-6250748,20-05-2019 02:06:30 pm,,,Amazon,122001,,Cloudtail India,cslt8u6z,0,0,620,0,620,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,620,0,14,0,0,0,0
Luggage & Bags,,Monday,,143,auto-confirm@amazon.in,gear,10,171-5962951-6170719,21-10-2019 11:48:40 am,,,Amazon,462001,,Cloudtail India,csndwmsp,0,0,189,0,418,0,0,,0,0,0,0,0,0,1,0,,418,2,0,0,40,,378,0,11,0,0,0,0
Hardware,,Saturday,,440,auto-confirm@amazon.in,skyflag,9,171-5965618-5965160,28-09-2019 12:29:47 pm,,,Amazon,464228,,SkyFlag Galleria,ctafax9t,0,0,990,0,990,0,0,,0,0,0,0,0,0,1,0,,990,1,0,0,40,,990,0,12,0,0,0,0
"Food, Beverages & Tobacco",Alipurduar,Saturday,,8577,auto-confirm@amazon.in,,10,171-5970814-0689947,19-10-2019 02:50:19 am,,,Amazon,736122,,SEGMENT BOOKS,crk4rfep,0,0,900,0,900,0,0,,0,0,0,0,0,0,1,0,,900,1,0,0,0,,900,0,2,0,0,0,0
Electronics,MUZAFFARPUR,Sunday,,6951,auto-confirm@amazon.in,mi,6,171-5978593-3376349,02-06-2019 08:51:51 am,,,Amazon,842002,,Appario Retail Private Ltd,cs8i1rbo,0,0,899,0,899,0,0,,0,0,0,0,0,0,1,0,,899,1,0,0,40,,899,0,8,0,0,0,0
Electronics,,Friday,,30102,auto-confirm@amazon.in,ambrane,10,171-5979042-8397921,04-10-2019 05:25:00 am,,,Amazon,425001,,Appario Retail Private Ltd,cslem0ma,0,0,399,0,399,0,0,,0,0,0,0,0,0,1,0,,399,1,0,0,0,,399,0,5,0,0,0,0
Electronics,,Friday,,6460,auto-confirm@amazon.in,wissenschaft,7,171-5997195-5303510,19-07-2019 04:43:22 pm,,,Amazon,613402,,SellnShip,cszaiu7e,0,0,899,0,899,0,0,,0,0,0,0,0,0,1,0,,899,1,0,0,0,,899,0,16,0,0,0,0
Baby & Toddler,,Sunday,,25444,auto-confirm@amazon.in,pampers,10,171-6012288-1530720,06-10-2019 01:25:35 pm,,,Amazon,581344,,Cloudtail India,csrdkvzw,0,0,680,0,680,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,680,0,13,0,0,0,0
Health & Beauty,,Saturday,,49907,auto-confirm@amazon.in,spruce shave club,10,171-6019276-3818710,05-10-2019 04:52:38 am,,,Amazon,146105,,Spruce Shave Club,csmj7cd9,0,0,499,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,499,0,4,0,0,0,0
Electronics,,Sunday,,5525,auto-confirm@amazon.in,ibell,10,171-6023189-4626721,20-10-2019 05:18:42 am,,,Amazon,600020,,Greens Industries,cs84unbb,0,0,2090,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,2090,0,5,0,0,0,0
Health & Beauty,,Monday,,21569,auto-confirm@amazon.in,earth,7,171-6036210-2888336,15-07-2019 03:25:49 pm,,,Amazon,600019,,Sagar Designs Pvt Ltd,cspjw2bi,0,0,347,0,387,0,0,,0,0,0,0,0,0,1,0,,387,1,0,0,40,,347,0,15,0,0,0,0
Health & Beauty,,Tuesday,,135696,auto-confirm@amazon.in,gatsby,10,171-6040609-8174719,15-10-2019 03:45:35 am,,,Amazon,110019,,Cloudtail India,crk7wh6l,0,0,126,0,126,0,0,,0,0,0,0,0,0,1,0,,126,1,0,0,0,,126,0,3,0,0,0,0
Home & Garden,,Wednesday,,860,auto-confirm@amazon.in,inalsa,10,171-6066993-0645954,23-10-2019 09:07:21 am,,,Amazon,302003,,Cloudtail India,cs675s5t,0,0,2699,0,8172,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,8297,0,9,0,0,0,0
Luggage & Bags,,Wednesday,,860,auto-confirm@amazon.in,safari,10,171-6066993-0645954,23-10-2019 09:07:21 am,,,Amazon,302003,,Cloudtail India,cs675s5t,0,0,2699,0,8172,0,0,,0,0,0,0,0,0,1,0,,0,2,0,0,40,,8297,0,9,0,0,0,0
Media,,Monday,,204404,auto-confirm@amazon.in,,11,171-6067290-5565916,11-11-2019 08:58:05 am,,,Amazon,400093,,Cloudtail India,cs7puvzc,0,0,126,0,126,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,126,0,8,0,0,0,0
Electronics,,Monday,,1480,auto-confirm@amazon.in,boat,9,171-6072954-1859530,30-09-2019 08:05:09 am,,,Amazon,431203,,Appario Retail Private Ltd,cs8tzu29,0,0,499,0,399,0,0,,0,0,0,0,0,0,1,0,,399,1,0,0,40,,499,0,8,0,0,0,0
Electronics,,Sunday,,131610,auto-confirm@amazon.in,envie,11,171-6078868-3147502,10-11-2019 07:35:07 am,,,Amazon,122002,,Appario Retail Private Ltd,csqx53sz,0,0,595,0,525,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,595,0,7,0,0,0,0
"Food, Beverages & Tobacco",,Monday,,37331,auto-confirm@amazon.in,kohinoor,7,171-6099989-3805912,15-07-2019 06:20:02 am,,,Amazon,324002,,Amazon Retail,cs6tv4t1,0,0,699,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,699,0,6,0,0,0,0
Apparel & Accessories,,Wednesday,,169592,auto-confirm@amazon.in,,5,171-6119563-1445161,15-05-2019 11:37:05 am,,,Amazon,122001,,IROBOTBOX,cslt8u6z,0,0,433.81,0,433.81,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,433.81,0,11,0,0,0,0
Apparel & Accessories,Ajmer,Tuesday,,15027,auto-confirm@amazon.in,force 10 from liberty,10,171-6164979-0893110,01-10-2019 07:03:11 am,,,Amazon,305901,,Cloudtail India,csbl28ao,0,0,249,0,249,0,0,,0,0,0,0,0,0,1,0,,249,1,0,0,0,,249,0,7,0,0,0,0
Electronics,,Tuesday,,33621,auto-confirm@amazon.in,mi,10,171-6166874-9713902,22-10-2019 04:41:54 am,,,Amazon,362001,,Appario Retail Private Ltd,crkqhvx1,0,0,349,0,349,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,349,0,4,0,0,0,0
Luggage & Bags,,Thursday,,1859,auto-confirm@amazon.in,beets collection,10,171-6169225-4617922,24-10-2019 06:48:51 pm,,,Amazon,485001,,Beets Collection,cspvt6rj,0,0,289,0,368,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,79,,289,0,18,0,0,0,0
Apparel & Accessories,,Tuesday,,43249,auto-confirm@amazon.in,accessorisingg,12,171-6189709-4855526,10-12-2019 01:20:34 pm,,,Amazon,110088,,,ct3k2hjc,0,0,349,0,349,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,349,0,13,0,0,0,0
Arts & Entertainment,,Thursday,,169916,auto-confirm@amazon.in,fabercastell,5,171-6209918-5844302,23-05-2019 02:04:37 am,,,Amazon,122001,,redimateonlinestore,cslt8u6z,0,0,199,0,264,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,65,,199,0,2,0,0,0,0
Health & Beauty,Kharagpur,Wednesday,,10739,auto-confirm@amazon.in,urbangabru,9,171-6219230-7106756,25-09-2019 07:42:39 pm,,,Amazon,721301,,Cloudtail India,crx2cfsz,0,0,449,0,426.55,0,0,,0,0,0,0,0,0,1,0,,426.55,1,0,0,0,,449,0,19,0,0,0,0
Electronics,,Saturday,,57573,auto-confirm@amazon.in,samsung,9,171-6226123-9195500,28-09-2019 06:44:39 am,,,Amazon,431401,,STPL Exclusive Online,cslem0jz,0,0,13999,0,12599.1,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,13999,0,6,0,0,0,0
Furniture,,Monday,,19851,auto-confirm@amazon.in,,10,171-6235239-5601907,07-10-2019 06:06:59 am,,,Amazon,400053,,Guruji Trading Company,csysjdmd,0,0,1549,0,1549,0,0,,0,0,0,0,0,0,1,0,,1549,1,0,0,40,,1549,0,6,0,0,0,0
"Food, Beverages & Tobacco",Obra,Monday,,88127,auto-confirm@amazon.in,kissan,12,171-6259958-3353104,02-12-2019 12:32:41 pm,,,Amazon,231219,,Amazon Retail,cslrthne,0,0,459,0,2295.96,0,0,,44.56,0,0,0,0,0,1,0,,0,1,0,0,40,,2707,0,12,44.56,0,0,0
Health & Beauty,Obra,Monday,,88127,auto-confirm@amazon.in,nivea,12,171-6259958-3353104,02-12-2019 12:32:41 pm,,,Amazon,231219,,Cloudtail India,cslrthne,0,0,459,0,2295.96,0,0,,44.56,0,0,0,0,0,1,0,,0,1,0,0,40,,2707,0,12,44.56,0,0,0
"Food, Beverages & Tobacco",Obra,Monday,,88127,auto-confirm@amazon.in,maggi,12,171-6259958-3353104,02-12-2019 12:32:41 pm,,,Amazon,231219,,Amazon Retail,cslrthne,0,0,459,0,2295.96,0,0,,44.56,0,0,0,0,0,1,0,,0,1,0,0,40,,2707,0,12,44.56,0,0,0
"Food, Beverages & Tobacco",Obra,Monday,,88127,auto-confirm@amazon.in,aashirvaad svasti,12,171-6259958-3353104,02-12-2019 12:32:41 pm,,,Amazon,231219,,Amazon Retail,cslrthne,0,0,459,0,2295.96,0,0,,44.56,0,0,0,0,0,1,0,,0,1,0,0,40,,2707,0,12,44.56,0,0,0
Electronics,,Tuesday,,130498,auto-confirm@amazon.in,strontium,10,171-6268833-6065953,01-10-2019 06:15:12 am,,,Amazon,122003,,Appario Retail Private Ltd,csqx53sz,0,0,299,0,299,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,299,0,6,0,0,0,0
"Food, Beverages & Tobacco",Bangalore,Monday,,131801,auto-confirm@amazon.in,tetley,11,171-6270095-0897140,18-11-2019 02:11:37 am,,,Amazon,560045,,Amazon Retail Pantry,cswjoqlc,0,0,361,0,391,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,30,,361,0,2,0,0,0,0
Health & Beauty,,Friday,,369,auto-confirm@amazon.in,trendy trotters,8,171-6280594-3416327,16-08-2019 08:44:40 am,,,Amazon,173229,,Trendy Trotters,cs8tztrr,0,0,349,0,414,0,0,,0,0,0,0,0,0,1,0,,414,1,0,0,65,,349,0,8,0,0,0,0
Apparel & Accessories,,Thursday,,108762,auto-confirm@amazon.in,meera fab,11,171-6281126-3599536,21-11-2019 11:15:12 am,,,Amazon,400708,,Meera Fab,crzokjl2,0,0,999,0,999,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,999,0,11,0,0,0,0
Home & Garden,,Thursday,,132268,auto-confirm@amazon.in,bosch,12,171-6283915-5778721,05-12-2019 04:07:26 pm,,,Amazon,122002,,Cloudtail India,csqx53sz,0,0,360,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,360,0,16,0,0,0,0
Apparel & Accessories,,Tuesday,,3262,auto-confirm@amazon.in,,10,171-6284251-5535514,01-10-2019 06:54:07 pm,,,Amazon,700060,,Cloudtail IndiaGift wrap No Gift Message Enjoy your gift! From Rahul,cs48tovk,0,0,319,0,802,0,0,,38.1,0,0,0,0,0,1,0,,802,1,0,0,40,,802,0,18,38.1,0,0,0
Apparel & Accessories,,Tuesday,,3262,auto-confirm@amazon.in,dennis lingo,10,171-6284251-5535514,01-10-2019 06:54:07 pm,,,Amazon,700060,,Cloudtail India,cs48tovk,0,0,319,0,802,0,0,,38.1,0,0,0,0,0,1,0,,802,1,0,0,40,,802,0,18,38.1,0,0,0
Home & Garden,,Wednesday,,171718,auto-confirm@amazon.in,mattel,6,171-6286785-4402757,26-06-2019 07:36:36 am,,,Amazon,122001,,Cloudtail India,cslt8u6z,0,0,557,0,1114,0,0,,0,0,0,0,0,0,1,0,,0,2,0,0,0,,1114,0,7,0,0,0,0
Arts & Entertainment,,Thursday,,169916,auto-confirm@amazon.in,cosmos,5,171-6301580-4637154,23-05-2019 02:04:37 am,,,Amazon,122001,,Cosmos Lube Technique PVT LTD,cslt8u6z,0,0,400,0,450,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,50,,400,0,2,0,0,0,0
"Food, Beverages & Tobacco",,Saturday,,43313,auto-confirm@amazon.in,blackbear,12,171-6302416-0161919,14-12-2019 03:30:25 am,,,Amazon,110088,,,ct3k2hjc,0,25,1499,0,1474,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1499,0,3,0,0,0,0
Apparel & Accessories,Surat,Thursday,,36282,auto-confirm@amazon.in,spade club,10,171-6303795-2137132,10-10-2019 11:54:41 pm,,,Amazon,395010,,Allez Kros,cse2jusz,0,0,499,0,574,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,75,,499,0,23,0,0,0,0
Electronics,,Monday,,260665,auto-confirm@amazon.in,thinkzy,10,171-6315844-1942723,07-10-2019 11:00:11 am,,,Amazon,462042,,Appario Retail Private Ltd,csb8cc10,0,0,295,0,295,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,295,0,11,0,0,0,0
Health & Beauty,,Friday,,7888,auto-confirm@amazon.in,engage,5,171-6333331-0678705,03-05-2019 04:29:21 pm,,,Amazon,721131,,Cloudtail India,crtg79ov,0,0,140,0,180,0,0,,0,0,0,0,0,0,1,0,,180,1,0,0,40,,140,0,16,0,0,0,0
Baby & Toddler,Narwana,Saturday,,4896,auto-confirm@amazon.in,jaspo,10,171-6335862-6013923,19-10-2019 03:05:13 am,,,Amazon,126116,,JASPO INDUSTRIES,cs8tztum,0,0,1130,0,1130,0,0,,0,0,0,0,0,0,1,0,,1130,1,0,0,40,,1130,0,3,0,0,0,0
Apparel & Accessories,,Sunday,,57404,auto-confirm@amazon.in,bata,4,171-6342111-1829933,28-04-2019 09:17:04 am,,,Amazon,382016,,Cloudtail India,cria2sgt,0,0,367,0,1316,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,1316,0,9,0,0,0,0
Electronics,,Sunday,,57404,auto-confirm@amazon.in,sony,4,171-6342111-1829933,28-04-2019 09:17:04 am,,,Amazon,382016,,Appario Retail Private Ltd,cria2sgt,0,0,367,0,1316,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,1316,0,9,0,0,0,0
Apparel & Accessories,Narwana,Saturday,,4734,auto-confirm@amazon.in,starstep,10,171-6358598-5674750,05-10-2019 06:38:51 am,,,Amazon,126116,,STARSTEP SPORT,cs8tztum,0,0,148,0,7,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,148,0,6,0,0,0,0
Apparel & Accessories,,Friday,,20,auto-confirm@amazon.in,woodland,12,171-6362272-1707550,13-12-2019 01:32:27 pm,,,Amazon,487221,,,csh9qk76,0,0,97,0,173,0,0,,0,0,0,0,0,0,1,0,,173,1,0,0,76,,97,0,13,0,0,0,0
Electronics,,Wednesday,,51408,auto-confirm@amazon.in,sanyo,10,171-6363614-2285142,30-10-2019 09:54:01 am,,,Amazon,400010,,Cloudtail Business,crzv4zob,0,0,6999,0,6722.06,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,6999,0,9,0,0,0,0
Electronics,,Tuesday,,13321,auto-confirm@amazon.in,samsung,10,171-6364947-7406764,22-10-2019 08:37:04 am,,,Amazon,854115,,STPL Exclusive Online,cs9ir1vv,0,0,13999,0,13999,0,0,,0,0,0,0,0,0,1,0,,13999,1,0,0,40,,13999,0,8,0,0,0,0
Apparel & Accessories,,Tuesday,,16323,auto-confirm@amazon.in,flite,9,171-6376822-0757111,10-09-2019 06:07:20 pm,,,Amazon,721131,,Cloudtail India,crtg79ov,0,0,159,0,159,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,159,0,18,0,0,0,0
Health & Beauty,,Sunday,,14984,auto-confirm@amazon.in,loreal paris,10,171-6376871-8673968,13-10-2019 05:55:40 am,,,Amazon,400067,,Cloudtail India,crfqp5xd,0,0,88.09,0,337,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,372,0,5,0,0,0,0
Health & Beauty,,Sunday,,14984,auto-confirm@amazon.in,loreal paris,10,171-6376871-8673968,13-10-2019 05:55:40 am,,,Amazon,400067,,Cloudtail India,crfqp5xd,0,0,88.09,0,337,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,372,0,5,0,0,0,0
Health & Beauty,,Sunday,,14984,auto-confirm@amazon.in,loreal paris,10,171-6376871-8673968,13-10-2019 05:55:40 am,,,Amazon,400067,,Cloudtail India,crfqp5xd,0,0,88.09,0,337,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,372,0,5,0,0,0,0
Luggage & Bags,,Wednesday,,1390,auto-confirm@amazon.in,lavie,10,171-6392758-0501958,16-10-2019 07:24:37 am,,,Amazon,110009,,Cloudtail India,csguggal,0,0,849,0,849,0,0,,0,0,0,0,0,0,1,0,,849,1,0,0,40,,849,0,7,0,0,0,0
Home & Garden,Asansol,Friday,,147,auto-confirm@amazon.in,aqua,10,171-6399109-4547561,18-10-2019 05:16:40 pm,,,Amazon,713337,,SHREE RAM SALES CORP.,cta11xnn,0,0,309,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,309,0,17,0,0,0,0
Electronics,,Saturday,,99,auto-confirm@amazon.in,vivo,10,171-6459599-0885132,26-10-2019 01:59:30 am,,,Amazon,802183,,Appario Retail Private Ltd,ct2zn7s4,0,0,8990,0,9020,0,0,,0,0,0,26.79,0,0,1,0,,9020,1,0,0,40,,8990,0,1,0,0,0,0
"Food, Beverages & Tobacco",,Thursday,,2685,auto-confirm@amazon.in,usi,10,171-6521207-2398741,17-10-2019 12:24:39 pm,,,Amazon,695025,,CW96,csylb0y5,0,0,1999.99,0,1999.99,0,0,,38.1,0,0,0,0,0,1,0,,0,1,0,0,40,,1999.99,0,12,38.1,0,0,0
Apparel & Accessories,,Wednesday,,7219,auto-confirm@amazon.in,afj,10,171-6547101-3449932,02-10-2019 07:31:42 am,,,Amazon,125005,,Akshaya Fashion Jewellery,crk4rfb9,0,0,589,0,1033.6,0,0,,0,0,0,0,0,0,1,0,,1033.6,1,0,0,40,,1088,0,7,0,0,0,0
Apparel & Accessories,,Wednesday,,7219,auto-confirm@amazon.in,afj,10,171-6547101-3449932,02-10-2019 07:31:42 am,,,Amazon,125005,,Akshaya Fashion Jewellery,crk4rfb9,0,0,589,0,1033.6,0,0,,0,0,0,0,0,0,1,0,,1033.6,1,0,0,40,,1088,0,7,0,0,0,0
Electronics,,Tuesday,,15931,auto-confirm@amazon.in,boya,12,171-6565963-5513148,10-12-2019 09:55:52 am,,,Amazon,400706,,TheReliableStore,csdnrykr,0,0,659,0,2323,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,2323,0,9,0,0,0,0
Hardware,,Tuesday,,15931,auto-confirm@amazon.in,maono,12,171-6565963-5513148,10-12-2019 09:55:52 am,,,Amazon,400706,,Appario Retail Private Ltd,csdnrykr,0,0,659,0,2323,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,2323,0,9,0,0,0,0
Electronics,,Tuesday,,15931,auto-confirm@amazon.in,sandisk,12,171-6565963-5513148,10-12-2019 09:55:52 am,,,Amazon,400706,,Appario Retail Private Ltd,csdnrykr,0,0,659,0,2323,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,2323,0,9,0,0,0,0
Home & Garden,,Friday,,154749,auto-confirm@amazon.in,anjali,10,171-6568463-7299527,04-10-2019 10:37:19 am,,,Amazon,560100,,Cloudtail India,csft7wdh,0,0,465,0,505,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,465,0,10,0,0,0,0
Home & Garden,,Wednesday,,22660,auto-confirm@amazon.in,jolly gloves,12,171-6594921-2684301,04-12-2019 07:47:35 am,,,Amazon,574106,,Classic Net,csxz3pbc,0,0,279,0,219,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,279,0,7,0,0,0,0
Home & Garden,,Friday,,42502,auto-confirm@amazon.in,lifelong,10,171-6597213-0358768,04-10-2019 03:31:04 am,,,Amazon,560076,,Cloudtail India,csmcpzam,0,948,948,0,0,0,0,,33.9,0,0,0,0,0,1,0,,0,1,0,0,40,,948,0,3,33.9,0,0,0
Electronics,,Saturday,,10390,auto-confirm@amazon.in,lenovo,10,171-6610400-7060324,12-10-2019 05:21:44 am,,,Amazon,560075,,Appario Retail Private Ltd,cslq9cpn,0,0,579,0,579,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,579,0,5,0,0,0,0
Home & Garden,,Wednesday,,938,auto-confirm@amazon.in,inalsa,10,171-6623658-1773145,23-10-2019 10:23:46 am,,,Amazon,302003,,Cloudtail India,cs675s5t,0,0,2699,0,8172,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,40,,8297,0,10,0,0,0,0
Luggage & Bags,,Wednesday,,938,auto-confirm@amazon.in,safari,10,171-6623658-1773145,23-10-2019 10:23:46 am,,,Amazon,302003,,Cloudtail India,cs675s5t,0,0,2699,0,8172,0,0,,0,0,0,0,0,0,1,0,,0,2,0,0,40,,8297,0,10,0,0,0,0
Home & Garden,,Thursday,,80064,auto-confirm@amazon.in,wipro garnet,12,171-6624213-0361909,12-12-2019 03:05:37 pm,,,Amazon,695005,,Cloudtail India,csreesxa,0,0,269,0,269,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,269,0,15,0,0,0,0
Health & Beauty,,Tuesday,,49676,auto-confirm@amazon.in,mixify,10,171-6628370-9795543,01-10-2019 10:18:40 am,,,Amazon,146105,,Saihan,csmj7cd9,0,0,449,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,449,0,10,0,0,0,0
Health & Beauty,,Thursday,,169917,auto-confirm@amazon.in,aramusk,5,171-6642996-1897127,23-05-2019 02:06:18 am,,,Amazon,122001,,Cloudtail India,cslt8u6z,0,0,122,0,122,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,122,0,2,0,0,0,0
Office Supplies,Nagar,Friday,,137204,auto-confirm@amazon.in,bungbee,12,171-6644934-3194736,13-12-2019 08:29:15 am,,,Amazon,110096,,,crk7wh6l,0,0,849,0,849,0,0,,0,0,0,0,0,0,1,0,,849,1,0,0,0,,849,0,8,0,0,0,0
Electronics,,Friday,,274282,auto-confirm@amazon.in,,12,171-6668167-2979562,06-12-2019 03:43:12 am,,,Amazon,751003,,AVIS IMPEX,crrh1nci,0,0,540,0,620,0,0,,0,0,0,0,0,0,1,0,,620,1,0,0,80,,540,0,3,0,0,0,0
"Food, Beverages & Tobacco",,Sunday,,92663,auto-confirm@amazon.in,pintola,9,171-6675346-7288362,08-09-2019 08:11:08 am,,,Amazon,472001,,Amazon Retail,cs6tv4sf,0,0,399,0,399,0,0,,0,0,0,0,0,0,1,0,,399,1,0,0,0,,399,0,8,0,0,0,0
Electronics,,Tuesday,,42904,auto-confirm@amazon.in,redmi,10,171-6700361-9282759,01-10-2019 02:30:55 am,,,Amazon,700039,,Darshita Electronics,crktg6lu,0,0,5999,0,5999,0,0,,0,0,0,0,0,0,1,0,,5999,1,0,0,40,,5999,0,2,0,0,0,0
Home & Garden,,Thursday,,197213,auto-confirm@amazon.in,amazon,11,171-6702679-4827518,28-11-2019 09:13:24 am,,,Amazon,411027,,Cloudtail India,crpaayev,0,0,1199,0,0,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,1199,0,9,0,0,0,0
Apparel & Accessories,,Saturday,,153932,auto-confirm@amazon.in,indiweaves,9,171-6716005-9049121,21-09-2019 01:01:05 pm,,,Amazon,560100,,Indiweaves,csft7wdh,0,0,698,0,698,0,0,,33.9,0,0,0,0,0,1,0,,0,1,0,0,40,,698,0,13,33.9,0,0,0
Electronics,,Sunday,,13323,auto-confirm@amazon.in,samsung,9,171-6738149-9011544,29-09-2019 02:22:03 pm,,,Amazon,560072,,STPL Exclusive Online,crk4rf6p,0,0,13999,0,12100.23,0,0,,0,0,0,0,0,0,1,0,,0,1,0,0,0,,13999,0,14,0,0,0,0
Electronics,,Wednesday,,12689,auto-confirm@amazon.in,redmi,11,171-6739062-8246745,06-11-2019 06:31:40 am,,,Amazon,148021,,Darshita Electronics,cshr8fx9,0,0,14999,0,14998,0,0,,36.6,0,0,0,0,0,1,0,,14998,1,0,0,40,,14999,0,6,36.6,0,0,0
